SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,B_paper
50,3,5,51,137,Virginia,Orange County,33481,1
50,3,5,51,139,Virginia,Page County,24042,1
50,3,5,51,141,Virginia,Patrick County,18490,1
50,3,5,51,143,Virginia,Pittsylvania County,63506,1
50,3,5,51,145,Virginia,Powhatan County,28046,1
50,3,5,51,147,Virginia,Prince Edward County,23368,1
50,3,5,51,149,Virginia,Prince George County,35725,1
50,3,5,51,153,Virginia,Prince William County,402002,1
50,3,5,51,155,Virginia,Pulaski County,34872,1
50,3,5,51,157,Virginia,Rappahannock County,7373,1
50,3,5,51,159,Virginia,Richmond County,9254,1
50,3,5,51,161,Virginia,Roanoke County,92376,1
50,3,5,51,163,Virginia,Rockbridge County,22307,1
50,3,5,51,165,Virginia,Rockingham County,76314,1
50,3,5,51,167,Virginia,Russell County,28897,1
50,3,5,51,169,Virginia,Scott County,23177,1
50,3,5,51,171,Virginia,Shenandoah County,41993,1
50,3,5,51,173,Virginia,Smyth County,32208,1
50,3,5,51,175,Virginia,Southampton County,18570,1
50,3,5,51,177,Virginia,Spotsylvania County,122397,1
50,3,5,51,179,Virginia,Stafford County,128961,1
50,3,5,51,181,Virginia,Surry County,7058,1
50,3,5,51,183,Virginia,Sussex County,12087,1
50,3,5,51,185,Virginia,Tazewell County,45078,1
50,3,5,51,187,Virginia,Warren County,37575,1
50,3,5,51,191,Virginia,Washington County,54876,1
50,3,5,51,193,Virginia,Westmoreland County,17454,1
50,3,5,51,195,Virginia,Wise County,41452,1
50,3,5,51,197,Virginia,Wythe County,29235,1
50,3,5,51,199,Virginia,York County,65464,1
50,3,5,51,510,Virginia,Alexandria city,139966,1
50,3,5,51,520,Virginia,Bristol city,17835,1
50,3,5,51,530,Virginia,Buena Vista city,6650,1
50,3,5,51,540,Virginia,Charlottesville city,43475,1
50,3,5,51,550,Virginia,Chesapeake city,222209,1
50,3,5,51,570,Virginia,Colonial Heights city,17411,1
50,3,5,51,580,Virginia,Covington city,5961,1
50,3,5,51,590,Virginia,Danville city,43055,1
50,3,5,51,595,Virginia,Emporia city,5927,1
50,3,5,51,600,Virginia,Fairfax city,22565,1
50,3,5,51,610,Virginia,Falls Church city,12332,1
50,3,5,51,620,Virginia,Franklin city,8582,1
50,3,5,51,630,Virginia,Fredericksburg city,24286,1
50,3,5,51,640,Virginia,Galax city,7042,1
50,3,5,51,650,Virginia,Hampton city,137436,1
50,3,5,51,660,Virginia,Harrisonburg city,48914,1
50,3,5,51,670,Virginia,Hopewell city,22591,1
50,3,5,51,678,Virginia,Lexington city,7042,1
50,3,5,51,680,Virginia,Lynchburg city,75568,1
50,3,5,51,683,Virginia,Manassas city,37821,1
50,3,5,51,685,Virginia,Manassas Park city,14273,1
50,3,5,51,690,Virginia,Martinsville city,13821,1
50,3,5,51,700,Virginia,Newport News city,180719,1
50,3,5,51,710,Virginia,Norfolk city,242803,1
50,3,5,51,720,Virginia,Norton city,3958,1
50,3,5,51,730,Virginia,Petersburg city,32420,1
50,3,5,51,735,Virginia,Poquoson city,12150,1
50,3,5,51,740,Virginia,Portsmouth city,95535,1
50,3,5,51,750,Virginia,Radford city,16408,1
50,3,5,51,760,Virginia,Richmond city,204214,1
50,3,5,51,770,Virginia,Roanoke city,97032,1
50,3,5,51,775,Virginia,Salem city,24802,1
50,3,5,51,790,Virginia,Staunton city,23746,1
50,3,5,51,800,Virginia,Suffolk city,84585,1
50,3,5,51,810,Virginia,Virginia Beach city,437994,1
50,3,5,51,820,Virginia,Waynesboro city,21006,1
50,3,5,51,830,Virginia,Williamsburg city,14068,1
50,3,5,51,840,Virginia,Winchester city,26203,1
40,4,9,53,0,Washington,Washington,6724540,0
50,4,9,53,1,Washington,Adams County,18728,0
50,4,9,53,3,Washington,Asotin County,21623,0
50,4,9,53,5,Washington,Benton County,175177,0
50,4,9,53,7,Washington,Chelan County,72453,0
50,4,9,53,9,Washington,Clallam County,71404,0
50,4,9,53,11,Washington,Clark County,425363,0
50,4,9,53,13,Washington,Columbia County,4078,0
50,4,9,53,15,Washington,Cowlitz County,102410,0
50,4,9,53,17,Washington,Douglas County,38431,0
50,4,9,53,19,Washington,Ferry County,7551,0
50,4,9,53,21,Washington,Franklin County,78163,0
50,4,9,53,23,Washington,Garfield County,2266,0
50,4,9,53,25,Washington,Grant County,89120,0
50,4,9,53,27,Washington,Grays Harbor County,72797,0
50,4,9,53,29,Washington,Island County,78506,0
50,4,9,53,31,Washington,Jefferson County,29872,0
50,4,9,53,33,Washington,King County,1931249,0
50,4,9,53,35,Washington,Kitsap County,251133,0
50,4,9,53,37,Washington,Kittitas County,40915,0
50,4,9,53,39,Washington,Klickitat County,20318,0
50,4,9,53,41,Washington,Lewis County,75455,0
50,4,9,53,43,Washington,Lincoln County,10570,0
50,4,9,53,45,Washington,Mason County,60699,0
50,4,9,53,47,Washington,Okanogan County,41120,0
50,4,9,53,49,Washington,Pacific County,20920,0
50,4,9,53,51,Washington,Pend Oreille County,13001,0
50,4,9,53,53,Washington,Pierce County,795225,0
50,4,9,53,55,Washington,San Juan County,15769,0
50,4,9,53,57,Washington,Skagit County,116901,0
50,4,9,53,59,Washington,Skamania County,11066,0
50,4,9,53,61,Washington,Snohomish County,713335,0
50,4,9,53,63,Washington,Spokane County,471221,0
50,4,9,53,65,Washington,Stevens County,43531,0
50,4,9,53,67,Washington,Thurston County,252264,0
50,4,9,53,69,Washington,Wahkiakum County,3978,0
50,4,9,53,71,Washington,Walla Walla County,58781,0
50,4,9,53,73,Washington,Whatcom County,201140,0
50,4,9,53,75,Washington,Whitman County,44776,0
50,4,9,53,77,Washington,Yakima County,243231,0
40,3,5,54,0,West Virginia,West Virginia,1852994,0
50,3,5,54,1,West Virginia,Barbour County,16589,0
50,3,5,54,3,West Virginia,Berkeley County,104169,0
50,3,5,54,5,West Virginia,Boone County,24629,0
50,3,5,54,7,West Virginia,Braxton County,14523,0
50,3,5,54,9,West Virginia,Brooke County,24069,0
50,3,5,54,11,West Virginia,Cabell County,96319,0
50,3,5,54,13,West Virginia,Calhoun County,7627,0
50,3,5,54,15,West Virginia,Clay County,9386,0
50,3,5,54,17,West Virginia,Doddridge County,8202,0
50,3,5,54,19,West Virginia,Fayette County,46039,0
50,3,5,54,21,West Virginia,Gilmer County,8693,0
50,3,5,54,23,West Virginia,Grant County,11937,0
50,3,5,54,25,West Virginia,Greenbrier County,35480,0
50,3,5,54,27,West Virginia,Hampshire County,23964,0
50,3,5,54,29,West Virginia,Hancock County,30676,0
50,3,5,54,31,West Virginia,Hardy County,14025,0
50,3,5,54,33,West Virginia,Harrison County,69099,0
50,3,5,54,35,West Virginia,Jackson County,29211,0
50,3,5,54,37,West Virginia,Jefferson County,53498,0
50,3,5,54,39,West Virginia,Kanawha County,193063,0
50,3,5,54,41,West Virginia,Lewis County,16372,0
50,3,5,54,43,West Virginia,Lincoln County,21720,0
50,3,5,54,45,West Virginia,Logan County,36743,0
50,3,5,54,47,West Virginia,McDowell County,22113,0
50,3,5,54,49,West Virginia,Marion County,56418,0
50,3,5,54,51,West Virginia,Marshall County,33107,0
50,3,5,54,53,West Virginia,Mason County,27324,0
50,3,5,54,55,West Virginia,Mercer County,62264,0
50,3,5,54,57,West Virginia,Mineral County,28212,0
50,3,5,54,59,West Virginia,Mingo County,26839,0
50,3,5,54,61,West Virginia,Monongalia County,96189,0
50,3,5,54,63,West Virginia,Monroe County,13502,0
50,3,5,54,65,West Virginia,Morgan County,17541,0
50,3,5,54,67,West Virginia,Nicholas County,26233,0
50,3,5,54,69,West Virginia,Ohio County,44443,0
50,3,5,54,71,West Virginia,Pendleton County,7695,0
50,3,5,54,73,West Virginia,Pleasants County,7605,0
50,3,5,54,75,West Virginia,Pocahontas County,8719,0
50,3,5,54,77,West Virginia,Preston County,33520,0
50,3,5,54,79,West Virginia,Putnam County,55486,0
50,3,5,54,81,West Virginia,Raleigh County,78859,0
50,3,5,54,83,West Virginia,Randolph County,29405,0
50,3,5,54,85,West Virginia,Ritchie County,10449,0
50,3,5,54,87,West Virginia,Roane County,14926,0
50,3,5,54,89,West Virginia,Summers County,13927,0
50,3,5,54,91,West Virginia,Taylor County,16895,0
50,3,5,54,93,West Virginia,Tucker County,7141,0
50,3,5,54,95,West Virginia,Tyler County,9208,0
50,3,5,54,97,West Virginia,Upshur County,24254,0
50,3,5,54,99,West Virginia,Wayne County,42481,0
50,3,5,54,101,West Virginia,Webster County,9154,0
50,3,5,54,103,West Virginia,Wetzel County,16583,0
50,3,5,54,105,West Virginia,Wirt County,5717,0
50,3,5,54,107,West Virginia,Wood County,86956,0
50,3,5,54,109,West Virginia,Wyoming County,23796,0
40,2,3,55,0,Wisconsin,Wisconsin,5686986,0
50,2,3,55,1,Wisconsin,Adams County,20875,0
50,2,3,55,3,Wisconsin,Ashland County,16157,0
50,2,3,55,5,Wisconsin,Barron County,45870,0
50,2,3,55,7,Wisconsin,Bayfield County,15014,0
50,2,3,55,9,Wisconsin,Brown County,248007,0
50,2,3,55,11,Wisconsin,Buffalo County,13587,0
50,2,3,55,13,Wisconsin,Burnett County,15457,0
50,2,3,55,15,Wisconsin,Calumet County,48971,0
50,2,3,55,17,Wisconsin,Chippewa County,62415,0
50,2,3,55,19,Wisconsin,Clark County,34690,0
50,2,3,55,21,Wisconsin,Columbia County,56833,0
50,2,3,55,23,Wisconsin,Crawford County,16644,0
50,2,3,55,25,Wisconsin,Dane County,488073,0
50,2,3,55,27,Wisconsin,Dodge County,88759,0
50,2,3,55,29,Wisconsin,Door County,27785,0
50,2,3,55,31,Wisconsin,Douglas County,44159,0
50,2,3,55,33,Wisconsin,Dunn County,43857,0
50,2,3,55,35,Wisconsin,Eau Claire County,98736,0
50,2,3,55,37,Wisconsin,Florence County,4423,0
50,2,3,55,39,Wisconsin,Fond du Lac County,101633,0
50,2,3,55,41,Wisconsin,Forest County,9304,0
50,2,3,55,43,Wisconsin,Grant County,51208,0
50,2,3,55,45,Wisconsin,Green County,36842,0
50,2,3,55,47,Wisconsin,Green Lake County,19051,0
50,2,3,55,49,Wisconsin,Iowa County,23687,0
50,2,3,55,51,Wisconsin,Iron County,5916,0
50,2,3,55,53,Wisconsin,Jackson County,20449,0
50,2,3,55,55,Wisconsin,Jefferson County,83686,0
50,2,3,55,57,Wisconsin,Juneau County,26664,0
50,2,3,55,59,Wisconsin,Kenosha County,166426,1
50,2,3,55,61,Wisconsin,Kewaunee County,20574,0
50,2,3,55,63,Wisconsin,La Crosse County,114638,0
50,2,3,55,65,Wisconsin,Lafayette County,16836,0
50,2,3,55,67,Wisconsin,Langlade County,19977,0
50,2,3,55,69,Wisconsin,Lincoln County,28743,0
50,2,3,55,71,Wisconsin,Manitowoc County,81442,0
50,2,3,55,73,Wisconsin,Marathon County,134063,0
50,2,3,55,75,Wisconsin,Marinette County,41749,0
50,2,3,55,77,Wisconsin,Marquette County,15404,0
50,2,3,55,78,Wisconsin,Menominee County,4232,0
50,2,3,55,79,Wisconsin,Milwaukee County,947735,0
50,2,3,55,81,Wisconsin,Monroe County,44673,0
50,2,3,55,83,Wisconsin,Oconto County,37660,0
50,2,3,55,85,Wisconsin,Oneida County,35998,0
50,2,3,55,87,Wisconsin,Outagamie County,176695,0
50,2,3,55,89,Wisconsin,Ozaukee County,86395,0
50,2,3,55,91,Wisconsin,Pepin County,7469,0
50,2,3,55,93,Wisconsin,Pierce County,41019,0
50,2,3,55,95,Wisconsin,Polk County,44205,0
50,2,3,55,97,Wisconsin,Portage County,70019,0
50,2,3,55,99,Wisconsin,Price County,14159,0
50,2,3,55,101,Wisconsin,Racine County,195408,0
50,2,3,55,103,Wisconsin,Richland County,18021,0
50,2,3,55,105,Wisconsin,Rock County,160331,0
50,2,3,55,107,Wisconsin,Rusk County,14755,0
50,2,3,55,109,Wisconsin,St. Croix County,84345,0
50,2,3,55,111,Wisconsin,Sauk County,61976,0
50,2,3,55,113,Wisconsin,Sawyer County,16557,0
50,2,3,55,115,Wisconsin,Shawano County,41949,0
50,2,3,55,117,Wisconsin,Sheboygan County,115507,0
50,2,3,55,119,Wisconsin,Taylor County,20689,0
50,2,3,55,121,Wisconsin,Trempealeau County,28816,0
50,2,3,55,123,Wisconsin,Vernon County,29773,0
50,2,3,55,125,Wisconsin,Vilas County,21430,0
50,2,3,55,127,Wisconsin,Walworth County,102228,0
50,2,3,55,129,Wisconsin,Washburn County,15911,0
50,2,3,55,131,Wisconsin,Washington County,131887,0
50,2,3,55,133,Wisconsin,Waukesha County,389891,0
50,2,3,55,135,Wisconsin,Waupaca County,52410,0
50,2,3,55,137,Wisconsin,Waushara County,24496,0
50,2,3,55,139,Wisconsin,Winnebago County,166994,0
50,2,3,55,141,Wisconsin,Wood County,74749,0
40,4,8,56,0,Wyoming,Wyoming,563626,0
50,4,8,56,1,Wyoming,Albany County,36299,0
50,4,8,56,3,Wyoming,Big Horn County,11668,0
50,4,8,56,5,Wyoming,Campbell County,46133,0
50,4,8,56,7,Wyoming,Carbon County,15885,0
50,4,8,56,9,Wyoming,Converse County,13833,0
50,4,8,56,11,Wyoming,Crook County,7083,0
50,4,8,56,13,Wyoming,Fremont County,40123,0
50,4,8,56,15,Wyoming,Goshen County,13249,0
50,4,8,56,17,Wyoming,Hot Springs County,4812,0
50,4,8,56,19,Wyoming,Johnson County,8569,0
50,4,8,56,21,Wyoming,Laramie County,91738,0
50,4,8,56,23,Wyoming,Lincoln County,18106,0
50,4,8,56,25,Wyoming,Natrona County,75450,0
50,4,8,56,27,Wyoming,Niobrara County,2484,0
50,4,8,56,29,Wyoming,Park County,28205,0
50,4,8,56,31,Wyoming,Platte County,8667,0
50,4,8,56,33,Wyoming,Sheridan County,29116,0
50,4,8,56,35,Wyoming,Sublette County,10247,0
50,4,8,56,37,Wyoming,Sweetwater County,43806,0
50,4,8,56,39,Wyoming,Teton County,21294,0
50,4,8,56,41,Wyoming,Uinta County,21118,0
50,4,8,56,43,Wyoming,Washakie County,8533,0
50,4,8,56,45,Wyoming,Weston County,7208,0
